Timestamp,Open,High,Low,Close,Volume
2025-10-18 06:00:00,224.32,225.61,224.32,225.59,13.476
2025-10-18 06:15:00,223.01,223.01,223.0,223.0,1.206
2025-10-18 06:30:00,222.84,222.84,221.06,221.06,1.422
2025-10-18 06:45:00,221.06,221.06,221.06,221.06,0.0
2025-10-18 07:00:00,220.39,220.39,218.99,218.99,2.409
2025-10-18 07:15:00,218.44,218.44,216.99,216.99,1.359
2025-10-18 07:30:00,216.79,216.79,216.06,216.06,12.207
2025-10-18 07:45:00,217.81,217.81,215.17,215.17,4.512
2025-10-18 08:00:00,216.53,216.53,216.53,216.53,1.127
2025-10-18 08:15:00,217.42,219.1,217.42,219.1,2.48
2025-10-18 08:30:00,219.99,219.99,219.99,219.99,0.091
2025-10-18 08:45:00,217.81,217.81,214.65,216.53,7.879
2025-10-18 09:00:00,217.42,217.42,217.42,217.42,0.077
2025-10-18 09:15:00,217.78,217.81,217.78,217.81,1.212
2025-10-18 09:30:00,216.53,216.53,215.17,215.17,2.416
2025-10-18 09:45:00,214.61,214.61,214.12,214.12,0.11
2025-10-18 10:00:00,213.01,213.01,211.42,211.42,4.76
2025-10-18 10:15:00,211.3,212.11,211.3,212.11,1.019
2025-10-18 10:30:00,210.88,210.88,210.34,210.34,14.941
2025-10-18 10:45:00,210.35,210.35,210.35,210.35,0.172
2025-10-18 11:00:00,213.13,213.44,213.13,213.44,0.168
2025-10-18 11:15:00,214.55,215.98,214.55,215.98,0.245
2025-10-18 11:30:00,216.3,216.53,214.97,215.26,6.91
2025-10-18 11:45:00,216.53,216.53,216.53,216.53,1.127
2025-10-18 12:00:00,217.42,218.87,217.42,218.87,1.399
2025-10-18 12:15:00,219.1,219.33,219.1,219.33,2.504
2025-10-18 12:30:00,219.33,219.33,219.33,219.33,0.0
2025-10-18 12:45:00,219.29,219.29,219.29,219.29,0.908
2025-10-18 13:00:00,219.99,220.71,219.99,220.71,1.308
2025-10-18 13:15:00,221.69,224.32,221.69,223.0,4.705
2025-10-18 13:30:00,223.0,223.0,223.0,223.0,0.0
2025-10-18 13:45:00,223.0,223.0,223.0,223.0,0.0
2025-10-18 14:00:00,224.32,224.46,223.0,223.0,2.267
2025-10-18 14:15:00,223.0,223.0,223.0,223.0,0.0
2025-10-18 14:30:00,221.77,221.77,221.77,221.77,0.091
2025-10-18 14:45:00,221.69,221.69,221.36,221.36,1.172
2025-10-18 15:00:00,220.39,220.39,216.53,217.81,6.042
2025-10-18 15:15:00,218.35,218.35,218.35,218.35,0.057
2025-10-18 15:30:00,218.87,219.1,217.81,219.1,3.419
2025-10-18 15:45:00,217.82,217.82,216.99,216.99,1.381
2025-10-18 16:00:00,216.99,216.99,216.99,216.99,0.0
2025-10-18 16:15:00,216.99,216.99,216.99,216.99,0.0
2025-10-18 16:30:00,216.99,216.99,216.99,216.99,0.0
2025-10-18 16:45:00,216.53,216.53,216.53,216.53,1.121
2025-10-18 17:00:00,217.81,219.1,217.81,219.1,2.312
2025-10-18 17:15:00,217.81,219.1,217.81,219.1,2.228
2025-10-18 17:30:00,219.99,220.71,219.99,220.71,1.308
2025-10-18 17:45:00,220.26,220.26,220.26,220.26,3.985
2025-10-18 18:00:00,221.69,222.21,219.1,219.1,3.646
2025-10-18 18:15:00,218.44,220.29,217.82,220.03,0.861
2025-10-18 18:30:00,220.05,220.1,217.81,219.07,2.002
2025-10-18 18:45:00,219.07,219.1,219.02,219.1,1.29
2025-10-18 19:00:00,219.1,220.15,219.1,220.09,1.217
2025-10-18 19:15:00,220.33,221.69,220.33,220.39,3.387
2025-10-18 19:30:00,219.37,226.65,219.37,226.65,51.605
2025-10-18 19:45:00,224.32,224.32,224.32,224.32,1.159
2025-10-18 20:00:00,223.0,223.0,222.84,222.84,1.165
2025-10-18 20:15:00,222.84,222.84,222.84,222.84,0.0
2025-10-18 20:30:00,221.77,221.77,220.39,221.69,3.497
2025-10-18 20:45:00,221.7,221.7,220.44,220.44,9.783
2025-10-18 21:00:00,223.0,224.77,223.0,224.77,2.428
2025-10-18 21:15:00,225.0,228.51,225.0,228.51,7.873
2025-10-18 21:30:00,227.0,227.0,226.97,227.0,5.559
2025-10-18 21:45:00,228.07,228.07,224.04,224.04,6.312
2025-10-18 22:00:00,225.64,226.88,225.64,225.86,3.0
2025-10-18 22:15:00,226.97,226.97,226.97,226.97,1.076
2025-10-18 22:30:00,227.72,228.31,227.72,228.31,1.365
2025-10-18 22:45:00,226.97,226.97,224.32,224.32,3.381
2025-10-18 23:00:00,224.01,224.01,222.84,222.84,1.287
2025-10-18 23:15:00,221.77,221.77,221.69,221.69,1.186
2025-10-18 23:30:00,223.0,223.0,223.0,223.0,1.095
2025-10-18 23:45:00,221.69,221.69,221.21,221.21,1.279
2025-10-19 00:00:00,220.39,220.39,219.89,219.89,1.178
2025-10-19 00:15:00,219.55,220.39,218.99,219.1,3.447
2025-10-19 00:30:00,219.1,219.1,219.1,219.1,0.0
2025-10-19 00:45:00,218.44,218.44,218.44,218.44,0.077
2025-10-19 01:00:00,218.44,218.44,218.44,218.44,0.0
2025-10-19 01:15:00,217.81,217.81,217.81,217.81,1.114
2025-10-19 01:30:00,217.35,217.35,217.35,217.35,0.091
2025-10-19 01:45:00,216.99,216.99,216.53,216.53,1.23
2025-10-19 02:00:00,217.81,219.1,217.81,219.04,1.292
2025-10-19 02:15:00,219.1,220.39,216.99,216.99,4.812
2025-10-19 02:30:00,216.53,216.53,216.53,216.53,1.121
2025-10-19 02:45:00,215.55,215.55,213.56,213.56,2.377
2025-10-19 03:00:00,213.07,214.52,212.46,212.46,0.251
2025-10-19 03:15:00,211.36,211.38,211.36,211.38,0.698
2025-10-19 03:30:00,214.0,216.53,214.0,216.53,1.435
2025-10-19 03:45:00,217.42,219.1,216.53,219.1,4.755
2025-10-19 04:00:00,219.99,220.71,218.44,218.44,2.596
2025-10-19 04:15:00,220.33,223.0,220.33,223.0,3.581
2025-10-19 04:30:00,221.69,221.69,220.39,220.39,2.196
2025-10-19 04:45:00,221.66,221.67,218.99,218.99,12.869
2025-10-19 05:00:00,220.39,222.21,220.39,222.21,2.377
2025-10-19 05:15:00,220.39,220.39,220.39,220.39,1.101
2025-10-19 05:30:00,219.89,221.6,219.1,219.1,1.501
2025-10-19 05:45:00,218.44,218.44,218.44,218.44,0.077
2025-10-19 06:00:00,217.81,217.81,216.79,216.79,1.314
2025-10-19 06:15:00,216.79,216.79,215.55,215.55,4.198
2025-10-19 06:30:00,215.55,215.55,215.55,215.55,0.0
2025-10-19 06:45:00,215.55,215.55,215.55,215.55,0.0
2025-10-19 07:00:00,217.4,217.75,217.4,217.75,0.352
2025-10-19 07:15:00,217.75,217.75,217.75,217.75,0.0
2025-10-19 07:30:00,215.55,217.81,215.31,217.81,1.356
2025-10-19 07:45:00,218.87,221.8,218.87,221.8,3.677
2025-10-19 08:00:00,220.39,222.21,219.89,222.21,2.447
2025-10-19 08:15:00,222.95,223.0,221.69,221.69,2.222
2025-10-19 08:30:00,223.0,223.28,223.0,223.28,1.172
2025-10-19 08:45:00,223.28,223.28,223.28,223.28,0.0
2025-10-19 09:00:00,223.95,227.78,223.95,225.64,4.934
2025-10-19 09:15:00,225.64,225.64,225.64,225.64,0.0
2025-10-19 09:30:00,224.32,224.32,223.5,223.5,23.345
2025-10-19 09:45:00,225.37,225.64,225.37,225.64,23.01
2025-10-19 10:00:00,226.27,226.97,226.27,226.97,1.244
2025-10-19 10:15:00,225.64,225.64,225.64,225.64,1.076
2025-10-19 10:30:00,224.4,229.0,224.37,228.99,45.518
2025-10-19 10:45:00,226.97,226.97,224.7,224.7,23.591
2025-10-19 11:00:00,224.32,226.97,222.84,226.97,5.937
2025-10-19 11:15:00,227.49,229.25,225.98,226.28,71.311
2025-10-19 11:30:00,228.31,232.13,228.31,232.13,20.461
2025-10-19 11:45:00,229.66,231.95,229.66,229.66,5.318
2025-10-19 12:00:00,228.84,228.84,228.57,228.57,0.168
2025-10-19 12:15:00,230.82,237.92,230.82,237.92,6.996
2025-10-19 12:30:00,236.52,240.0,235.0,236.52,10.577
2025-10-19 12:45:00,237.04,237.04,235.27,235.36,1.175
2025-10-19 13:00:00,235.36,235.36,231.9,231.9,8.566
2025-10-19 13:15:00,233.75,235.13,233.75,233.75,3.197
2025-10-19 13:30:00,232.38,232.38,232.38,232.38,1.044
2025-10-19 13:45:00,232.38,232.38,232.38,232.38,0.0
2025-10-19 14:00:00,233.75,233.75,233.75,233.75,1.044
2025-10-19 14:15:00,235.13,237.04,235.13,237.04,2.461
2025-10-19 14:30:00,237.91,237.91,235.21,235.21,1.551
2025-10-19 14:45:00,235.13,235.13,233.75,233.75,2.147
2025-10-19 15:00:00,233.47,236.5,233.47,236.5,2.059
2025-10-19 15:15:00,236.5,236.5,236.5,236.5,0.0
2025-10-19 15:30:00,233.96,238.62,233.73,238.62,128.488
2025-10-19 15:45:00,236.57,236.57,235.58,235.58,1.194
2025-10-19 16:00:00,237.92,242.46,237.92,239.82,38.928
2025-10-19 16:15:00,242.07,242.15,242.07,242.15,2.998
2025-10-19 16:30:00,242.15,242.15,242.15,242.15,0.0
2025-10-19 16:45:00,243.3,244.15,241.34,241.34,15.579
2025-10-19 17:00:00,241.33,241.33,239.32,240.73,3.31
2025-10-19 17:15:00,241.82,244.13,241.33,244.13,4.861
2025-10-19 17:30:00,242.15,242.15,236.83,236.83,24.739
2025-10-19 17:45:00,236.57,236.78,235.58,235.58,1.248
2025-10-19 18:00:00,235.13,236.52,235.13,235.21,2.074
2025-10-19 18:15:00,235.3,236.45,232.66,232.84,3.06
2025-10-19 18:30:00,232.73,239.32,232.7,238.03,8.862
2025-10-19 18:45:00,240.73,241.82,239.37,241.82,1.365
2025-10-19 19:00:00,242.15,244.14,240.73,242.15,14.564
2025-10-19 19:15:00,243.43,243.43,240.73,240.73,1.162
2025-10-19 19:30:00,240.38,240.38,239.32,239.32,1.182
2025-10-19 19:45:00,238.15,238.15,237.4,237.4,1.217
2025-10-19 20:00:00,236.57,236.57,231.9,231.9,17.24
2025-10-19 20:15:00,233.58,233.91,231.9,231.9,2.666
2025-10-19 20:30:00,231.02,232.38,230.32,232.38,2.375
2025-10-19 20:45:00,233.47,235.09,233.47,235.09,4.448
2025-10-19 21:00:00,235.03,235.03,232.38,232.38,1.255
2025-10-19 21:15:00,233.75,235.47,232.73,233.76,9.243
2025-10-19 21:30:00,233.75,233.75,232.38,233.75,3.556
2025-10-19 21:45:00,235.13,242.15,235.13,242.15,28.375
2025-10-19 22:00:00,243.3,243.58,242.15,242.15,2.172
2025-10-19 22:15:00,243.58,244.3,243.58,244.3,1.143
2025-10-19 22:30:00,245.02,248.0,245.02,248.0,3.575
2025-10-19 22:45:00,248.25,248.33,246.19,247.0,6.779
2025-10-19 23:00:00,247.0,247.0,247.0,247.0,23.872
2025-10-19 23:15:00,247.0,247.0,247.0,247.0,0.106
2025-10-19 23:30:00,247.0,247.0,247.0,247.0,5.892
2025-10-19 23:45:00,247.0,247.9,247.0,247.0,3.711
2025-10-20 00:00:00,247.9,249.99,247.84,247.84,8.335
2025-10-20 00:15:00,249.36,249.36,246.46,246.46,112.408
2025-10-20 00:30:00,247.84,247.85,244.56,244.56,31.824
2025-10-20 00:45:00,243.58,243.58,240.38,240.38,23.453
2025-10-20 01:00:00,239.81,241.82,239.32,239.74,2.288
2025-10-20 01:15:00,239.74,239.74,239.74,239.74,0.0
2025-10-20 01:30:00,239.74,239.74,239.74,239.74,0.0
2025-10-20 01:45:00,239.32,239.32,237.92,239.32,3.222
2025-10-20 02:00:00,237.92,243.29,237.73,240.73,25.42
2025-10-20 02:15:00,239.74,240.21,238.15,240.21,1.245
2025-10-20 02:30:00,240.73,241.82,240.73,241.82,1.091
2025-10-20 02:45:00,242.15,243.3,242.15,243.3,1.025
2025-10-20 03:00:00,243.3,243.3,243.3,243.3,0.0
2025-10-20 03:15:00,243.29,243.29,239.74,239.74,11.112
2025-10-20 03:30:00,241.82,242.15,241.82,242.15,1.085
2025-10-20 03:45:00,240.73,240.73,239.74,239.74,2.23
2025-10-20 04:00:00,239.74,239.74,239.74,239.74,0.116
2025-10-20 04:15:00,238.15,238.15,238.15,238.15,0.077
2025-10-20 04:30:00,240.21,241.82,240.21,241.82,0.154
2025-10-20 04:45:00,239.74,239.74,236.57,239.74,22.108
2025-10-20 05:00:00,239.74,239.74,239.74,239.74,0.0
2025-10-20 05:15:00,240.21,240.86,240.21,240.86,0.168
2025-10-20 05:30:00,240.86,246.69,240.86,246.69,12.364
2025-10-20 05:45:00,248.25,251.5,248.25,251.5,38.507
2025-10-20 06:00:00,251.63,253.33,249.49,249.49,49.099
2025-10-20 06:15:00,248.52,251.65,248.51,249.53,2.621
2025-10-20 06:30:00,253.3,254.53,250.35,254.53,3.595
2025-10-20 06:45:00,251.5,254.53,251.15,254.53,2.387
2025-10-20 07:00:00,251.5,255.02,251.15,252.83,30.677
2025-10-20 07:15:00,255.02,255.86,255.02,255.86,0.168
2025-10-20 07:30:00,256.72,256.79,256.72,256.79,0.105
2025-10-20 07:45:00,256.79,256.79,256.79,256.79,0.0
2025-10-20 08:00:00,254.51,254.51,254.51,254.51,0.077
2025-10-20 08:15:00,252.83,262.02,252.22,262.02,57.38
2025-10-20 08:30:00,259.64,263.83,257.36,257.36,3.922
2025-10-20 08:45:00,260.16,263.83,259.8,263.83,7.669
2025-10-20 09:00:00,261.39,261.39,261.39,261.39,2.1
2025-10-20 09:15:00,263.0,264.68,261.57,261.57,10.087
2025-10-20 09:30:00,265.39,265.39,263.11,263.11,0.154
2025-10-20 09:45:00,261.41,263.6,260.55,263.6,2.007
2025-10-20 10:00:00,259.97,265.39,257.59,265.39,3.974
2025-10-20 10:15:00,266.3,269.08,264.0,264.0,23.141
2025-10-20 10:30:00,263.83,263.83,252.79,254.51,182.605
2025-10-20 10:45:00,252.83,255.85,249.49,255.85,10.483
2025-10-20 11:00:00,255.86,255.86,252.84,252.84,0.45
2025-10-20 11:15:00,256.59,256.59,256.59,256.59,0.019
2025-10-20 11:30:00,252.83,255.02,251.15,255.02,2.583
2025-10-20 11:45:00,255.86,267.36,255.86,267.36,15.608
2025-10-20 12:00:00,267.36,273.0,262.61,270.2,191.38
2025-10-20 12:15:00,273.48,277.33,268.61,277.33,81.096
2025-10-20 12:30:00,274.26,278.37,274.26,274.94,43.532
2025-10-20 12:45:00,280.0,283.48,280.0,280.13,53.797
2025-10-20 13:00:00,280.11,280.11,277.56,278.5,142.383
2025-10-20 13:15:00,279.0,280.14,276.77,280.14,8.13
2025-10-20 13:30:00,279.68,279.68,276.83,276.83,0.898
2025-10-20 13:45:00,280.14,280.14,274.0,274.0,5.324
2025-10-20 14:00:00,276.35,277.29,273.48,273.48,4.572
2025-10-20 14:15:00,273.42,273.87,271.26,273.87,0.357
2025-10-20 14:30:00,274.55,276.77,273.55,273.55,1.72
2025-10-20 14:45:00,273.55,273.55,271.34,271.34,4.632
2025-10-20 15:00:00,272.51,272.51,270.23,271.29,37.825
2025-10-20 15:15:00,271.62,272.13,271.62,272.13,0.827
2025-10-20 15:30:00,269.97,269.97,269.97,269.97,0.121
2025-10-20 15:45:00,268.54,268.54,267.07,267.07,5.413
2025-10-20 16:00:00,267.07,267.07,267.07,267.07,0.0
2025-10-20 16:15:00,267.09,267.09,267.01,267.01,2.028
2025-10-20 16:30:00,267.01,267.01,265.85,265.85,79.202
2025-10-20 16:45:00,265.85,265.85,265.85,265.85,0.0
2025-10-20 17:00:00,265.85,265.85,265.85,265.85,0.0
2025-10-20 17:15:00,269.08,271.7,269.08,271.7,32.424
2025-10-20 17:30:00,267.32,267.32,265.94,265.94,1.202
2025-10-20 17:45:00,265.94,265.94,265.94,265.94,0.0
2025-10-20 18:00:00,267.25,270.2,265.92,265.92,105.078
2025-10-20 18:15:00,265.94,269.64,265.86,265.89,1.348
2025-10-20 18:30:00,265.89,269.46,265.86,268.39,1.431
2025-10-20 18:45:00,266.05,270.23,266.05,269.64,1.27
2025-10-20 19:00:00,269.8,269.8,267.01,269.54,2.086
2025-10-20 19:15:00,270.12,270.12,270.12,270.12,0.018
2025-10-20 19:30:00,270.12,270.12,270.12,270.12,0.0
2025-10-20 19:45:00,270.12,270.12,270.12,270.12,0.0
2025-10-20 20:00:00,266.06,266.06,262.61,262.61,76.983
2025-10-20 20:15:00,262.61,265.0,262.61,265.0,25.227
2025-10-20 20:30:00,265.0,266.38,265.0,266.38,8.284
2025-10-20 20:45:00,266.38,266.38,266.38,266.38,0.008
2025-10-20 21:00:00,266.95,266.95,262.09,262.09,1.885
2025-10-20 21:15:00,265.17,265.17,261.33,261.33,0.168
2025-10-20 21:30:00,265.2,265.2,265.18,265.18,1.019
2025-10-20 21:45:00,265.2,266.34,265.2,266.34,74.669
2025-10-20 22:00:00,262.09,262.09,259.52,259.52,1.492
2025-10-20 22:15:00,258.14,258.14,258.14,258.14,0.037
2025-10-20 22:30:00,257.94,257.94,257.36,257.36,1.184
2025-10-20 22:45:00,260.55,260.56,256.97,256.97,2.133
2025-10-20 23:00:00,256.97,256.97,256.97,256.97,0.0
2025-10-20 23:15:00,259.82,259.82,255.39,255.39,0.458
2025-10-20 23:30:00,255.35,258.44,254.44,254.44,1.323
2025-10-20 23:45:00,257.45,257.45,249.91,249.91,1.81
2025-10-21 00:00:00,250.0,254.53,249.69,254.53,1.805
2025-10-21 00:15:00,251.56,255.81,251.56,254.8,10.355
2025-10-21 00:30:00,255.52,255.52,251.94,251.94,1.224
2025-10-21 00:45:00,252.38,252.38,252.3,252.3,2.251
2025-10-21 01:00:00,251.5,251.5,250.27,250.27,1.13
2025-10-21 01:15:00,250.82,250.82,250.77,250.77,9.789
2025-10-21 01:30:00,254.53,258.45,254.53,255.35,5.714
2025-10-21 01:45:00,254.53,255.69,254.53,255.63,2.328
2025-10-21 02:00:00,254.44,254.45,251.5,254.45,1.495
2025-10-21 02:15:00,254.45,254.45,254.45,254.45,0.0
2025-10-21 02:30:00,254.45,254.45,254.45,254.45,0.0
2025-10-21 02:45:00,254.53,254.53,254.53,254.53,1.092
2025-10-21 03:00:00,251.5,251.5,248.51,248.51,2.437
2025-10-21 03:15:00,248.29,250.76,248.29,250.63,1.597
2025-10-21 03:30:00,247.75,247.75,247.75,247.75,0.091
2025-10-21 03:45:00,248.63,248.63,247.01,248.03,2.582
2025-10-21 04:00:00,249.4,249.51,249.4,249.47,2.402
2025-10-21 04:15:00,249.93,250.75,249.93,250.74,6.501
2025-10-21 04:30:00,250.76,255.86,250.76,255.86,3.553
2025-10-21 04:45:00,256.78,259.39,256.78,259.39,20.09
2025-10-21 05:00:00,257.88,263.83,257.88,263.83,2.81
2025-10-21 05:15:00,263.5,267.86,263.0,267.86,13.699
2025-10-21 05:30:00,266.0,270.03,266.0,270.03,5.092
2025-10-21 05:45:00,269.0,274.54,269.0,274.54,234.698
2025-10-21 06:00:00,273.0,276.77,273.0,276.77,26.339
2025-10-21 06:15:00,277.33,278.65,272.0,272.0,15.677
2025-10-21 06:30:00,271.26,271.26,268.58,268.58,1.398
2025-10-21 06:45:00,269.28,269.28,267.01,267.01,9.525
2025-10-21 07:00:00,265.85,276.77,263.83,276.77,11.223
2025-10-21 07:15:00,276.77,279.99,274.0,277.33,5.952
2025-10-21 07:30:00,278.57,278.58,272.65,272.65,4.542
2025-10-21 07:45:00,271.26,274.55,269.97,274.55,2.482
2025-10-21 08:00:00,275.14,278.37,275.14,278.37,10.155
2025-10-21 08:15:00,277.98,277.98,272.65,272.65,19.488
2025-10-21 08:30:00,275.0,275.0,271.26,271.26,16.493
2025-10-21 08:45:00,274.55,282.96,271.87,282.95,165.301
2025-10-21 09:00:00,282.9,286.86,278.09,284.21,148.16
2025-10-21 09:15:00,284.21,288.73,284.21,285.35,3.024
2025-10-21 09:30:00,285.78,292.0,285.78,292.0,128.471
2025-10-21 09:45:00,292.0,296.99,290.35,295.72,25.599
2025-10-21 10:00:00,291.38,297.83,290.0,293.84,53.576
2025-10-21 10:15:00,291.07,294.61,290.63,291.07,8.612
2025-10-21 10:30:00,294.61,295.75,294.5,295.75,0.404
2025-10-21 10:45:00,297.38,310.99,278.1,289.84,332.842
2025-10-21 11:00:00,285.27,287.03,275.36,278.04,132.408
2025-10-21 11:15:00,277.96,282.97,271.26,282.97,20.984
2025-10-21 11:30:00,279.58,279.58,278.09,278.09,1.38
2025-10-21 11:45:00,276.78,276.78,276.19,276.19,1.108
2025-10-21 12:00:00,280.06,281.19,274.05,274.05,6.102
2025-10-21 12:15:00,278.65,282.97,278.65,282.97,1.577
2025-10-21 12:30:00,279.58,280.97,276.77,280.97,3.262
2025-10-21 12:45:00,280.97,282.89,280.56,280.56,6.781
2025-10-21 13:00:00,280.56,282.22,280.56,282.22,1.343
2025-10-21 13:15:00,279.67,285.41,276.88,285.38,21.547
2025-10-21 13:30:00,284.07,286.92,279.61,279.61,4.49
2025-10-21 13:45:00,278.99,278.99,276.48,276.48,7.151
2025-10-21 14:00:00,278.5,278.5,275.74,275.74,6.875
2025-10-21 14:15:00,273.96,273.96,270.68,270.86,2.652
2025-10-21 14:30:00,273.69,274.51,273.69,274.51,2.067
2025-10-21 14:45:00,274.51,274.51,274.51,274.51,49.424
2025-10-21 15:00:00,275.58,280.17,275.58,279.43,2.809
2025-10-21 15:15:00,276.87,276.87,273.42,276.77,3.979
2025-10-21 15:30:00,273.48,276.76,273.48,276.76,1.013
2025-10-21 15:45:00,273.02,273.02,273.02,273.02,0.151
2025-10-21 16:00:00,271.18,271.19,270.0,271.19,12.221
2025-10-21 16:15:00,273.19,273.19,267.01,267.01,2.449
2025-10-21 16:30:00,268.04,268.96,265.27,268.96,5.48
2025-10-21 16:45:00,270.07,270.23,270.07,270.23,1.054
2025-10-21 17:00:00,269.0,269.0,269.0,269.0,11.678
2025-10-21 17:15:00,268.0,268.0,265.0,265.0,16.432
2025-10-21 17:30:00,263.83,266.03,261.25,261.33,6.275
2025-10-21 17:45:00,261.33,261.33,261.33,261.33,0.0
2025-10-21 18:00:00,264.72,266.23,262.87,266.23,27.301
2025-10-21 18:15:00,263.28,267.76,263.01,263.04,16.449
2025-10-21 18:30:00,263.05,266.93,263.02,263.28,1.407
2025-10-21 18:45:00,263.63,266.97,263.04,266.92,31.451
2025-10-21 19:00:00,263.09,268.96,263.09,268.96,1.361
2025-10-21 19:15:00,268.91,268.94,263.83,263.83,6.862
2025-10-21 19:30:00,263.0,266.54,258.85,258.85,12.923
2025-10-21 19:45:00,258.0,260.7,254.53,260.7,8.199
2025-10-21 20:00:00,260.7,260.7,260.7,260.7,0.0
